nameyear,name,datetime,year,month,day,hour,lat,long,pred_lat,pred_long,status,category,wind,pressure,ts_diameter,hu_diameter,rank
Iris-2001,Iris,10/8/2001 18:00,2001,10,8,18,16.8,-86,17.1,-84,hurricane,4,115,950,,,17
Iris-2001,Iris,10/9/2001 0:00,2001,10,9,0,16.5,-88,16.8,-86,hurricane,4,125,948,,,18
Iris-2001,Iris,10/9/2001 2:00,2001,10,9,2,16.3,-88.4,16.5,-88,hurricane,4,125,948,,,19
Iris-2001,Iris,10/9/2001 6:00,2001,10,9,6,16.2,-89.9,16.3,-88.4,tropical storm,0,60,1005,,,20
Iris-2001,Iris,10/9/2001 12:00,2001,10,9,12,16.2,-91.9,16.2,-89.9,tropical depression,-1,30,1004,,,21
Jerry-2001,Jerry,10/6/2001 12:00,2001,10,6,12,10.6,-50.6,10.6,-50.6,tropical depression,-1,25,1008,,,0
Jerry-2001,Jerry,10/6/2001 18:00,2001,10,6,18,10.8,-52.1,10.6,-50.6,tropical depression,-1,30,1007,,,1
Jerry-2001,Jerry,10/7/2001 0:00,2001,10,7,0,11,-53.8,10.8,-52.1,tropical storm,0,35,1007,,,2
Jerry-2001,Jerry,10/7/2001 6:00,2001,10,7,6,11.3,-55.7,11,-53.8,tropical storm,0,40,1007,,,3
Jerry-2001,Jerry,10/7/2001 12:00,2001,10,7,12,11.7,-57.7,11.3,-55.7,tropical storm,0,45,1007,,,4
Jerry-2001,Jerry,10/7/2001 18:00,2001,10,7,18,12.5,-59.5,11.7,-57.7,tropical storm,0,45,1007,,,5
Jerry-2001,Jerry,10/8/2001 0:00,2001,10,8,0,13.1,-60.2,12.5,-59.5,tropical storm,0,45,1006,,,6
Jerry-2001,Jerry,10/8/2001 6:00,2001,10,8,6,13.8,-62,13.1,-60.2,tropical storm,0,45,1004,,,7
Jerry-2001,Jerry,10/8/2001 12:00,2001,10,8,12,14.2,-64,13.8,-62,tropical storm,0,35,1007,,,8
Jerry-2001,Jerry,10/8/2001 18:00,2001,10,8,18,14.5,-66,14.2,-64,tropical depression,-1,25,1008,,,9
Karen-2001,Karen,10/13/2001 6:00,2001,10,13,6,34.9,-65.3,34.9,-65.3,tropical storm,0,60,988,,,0
Karen-2001,Karen,10/13/2001 12:00,2001,10,13,12,36.2,-64.8,34.9,-65.3,tropical storm,0,60,986,,,1
Karen-2001,Karen,10/13/2001 18:00,2001,10,13,18,37.3,-64.6,36.2,-64.8,hurricane,1,65,985,,,2
Karen-2001,Karen,10/14/2001 0:00,2001,10,14,0,37.9,-64,37.3,-64.6,hurricane,1,65,985,,,3
Karen-2001,Karen,10/14/2001 6:00,2001,10,14,6,38.6,-63.7,37.9,-64,hurricane,1,70,982,,,4
Karen-2001,Karen,10/14/2001 12:00,2001,10,14,12,39.3,-63.9,38.6,-63.7,tropical storm,0,60,988,,,5
Karen-2001,Karen,10/14/2001 18:00,2001,10,14,18,40.1,-64.1,39.3,-63.9,tropical storm,0,55,992,,,6
Karen-2001,Karen,10/15/2001 0:00,2001,10,15,0,40.9,-64.4,40.1,-64.1,tropical storm,0,50,995,,,7
Karen-2001,Karen,10/15/2001 6:00,2001,10,15,6,42.3,-65,40.9,-64.4,tropical storm,0,45,997,,,8
Karen-2001,Karen,10/15/2001 12:00,2001,10,15,12,44.2,-64.8,42.3,-65,tropical storm,0,40,998,,,9
Lorenzo-2001,Lorenzo,10/27/2001 12:00,2001,10,27,12,27.2,-34.9,27.2,-34.9,tropical depression,-1,30,1010,,,0
Lorenzo-2001,Lorenzo,10/27/2001 18:00,2001,10,27,18,27.5,-36.1,27.2,-34.9,tropical depression,-1,30,1009,,,1
Lorenzo-2001,Lorenzo,10/28/2001 0:00,2001,10,28,0,27.5,-37.4,27.5,-36.1,tropical depression,-1,30,1009,,,2
Lorenzo-2001,Lorenzo,10/28/2001 6:00,2001,10,28,6,27.5,-38.7,27.5,-37.4,tropical depression,-1,30,1009,,,3
Lorenzo-2001,Lorenzo,10/28/2001 12:00,2001,10,28,12,27.5,-39.8,27.5,-38.7,tropical depression,-1,30,1009,,,4
Lorenzo-2001,Lorenzo,10/28/2001 18:00,2001,10,28,18,27.5,-41,27.5,-39.8,tropical depression,-1,30,1009,,,5
Lorenzo-2001,Lorenzo,10/29/2001 0:00,2001,10,29,0,27.2,-41.3,27.5,-41,tropical depression,-1,30,1009,,,6
Lorenzo-2001,Lorenzo,10/29/2001 6:00,2001,10,29,6,27.7,-41.9,27.2,-41.3,tropical depression,-1,30,1009,,,7
Lorenzo-2001,Lorenzo,10/29/2001 12:00,2001,10,29,12,27.8,-42.7,27.7,-41.9,tropical depression,-1,30,1009,,,8
Lorenzo-2001,Lorenzo,10/29/2001 18:00,2001,10,29,18,28,-43.7,27.8,-42.7,tropical depression,-1,30,1009,,,9
Lorenzo-2001,Lorenzo,10/30/2001 0:00,2001,10,30,0,28.5,-44.6,28,-43.7,tropical storm,0,35,1007,,,10
Lorenzo-2001,Lorenzo,10/30/2001 6:00,2001,10,30,6,29.4,-45.5,28.5,-44.6,tropical storm,0,35,1007,,,11
Lorenzo-2001,Lorenzo,10/30/2001 12:00,2001,10,30,12,30.9,-45.6,29.4,-45.5,tropical storm,0,35,1007,,,12
Lorenzo-2001,Lorenzo,10/30/2001 18:00,2001,10,30,18,32.8,-46,30.9,-45.6,tropical storm,0,35,1008,,,13
Lorenzo-2001,Lorenzo,10/31/2001 0:00,2001,10,31,0,34.9,-44.9,32.8,-46,tropical storm,0,35,1008,,,14
Lorenzo-2001,Lorenzo,10/31/2001 6:00,2001,10,31,6,37.4,-43.1,34.9,-44.9,tropical storm,0,35,1008,,,15
Michelle-2001,Michelle,10/29/2001 18:00,2001,10,29,18,13.3,-83.6,13.3,-83.6,tropical depression,-1,30,1004,,,0
Michelle-2001,Michelle,10/30/2001 0:00,2001,10,30,0,13.7,-83.6,13.3,-83.6,tropical depression,-1,30,1004,,,1
Michelle-2001,Michelle,10/30/2001 6:00,2001,10,30,6,13.7,-84.1,13.7,-83.6,tropical depression,-1,30,1005,,,2
Michelle-2001,Michelle,10/30/2001 12:00,2001,10,30,12,13.3,-83.9,13.7,-84.1,tropical depression,-1,30,1005,,,3
Michelle-2001,Michelle,10/30/2001 18:00,2001,10,30,18,13,-83.5,13.3,-83.9,tropical depression,-1,30,1006,,,4
Michelle-2001,Michelle,10/31/2001 0:00,2001,10,31,0,13.7,-83.6,13,-83.5,tropical depression,-1,30,1004,,,5
Michelle-2001,Michelle,10/31/2001 6:00,2001,10,31,6,14.3,-83.4,13.7,-83.6,tropical depression,-1,30,1005,,,6
Michelle-2001,Michelle,10/31/2001 12:00,2001,10,31,12,14.8,-83.2,14.3,-83.4,tropical depression,-1,30,1004,,,7
Michelle-2001,Michelle,10/31/2001 18:00,2001,10,31,18,15.3,-83.1,14.8,-83.2,tropical depression,-1,30,1004,,,8
Michelle-2001,Michelle,11/1/2001 0:00,2001,11,1,0,15.8,-83.1,15.3,-83.1,tropical storm,0,35,1001,,,9
Michelle-2001,Michelle,11/1/2001 6:00,2001,11,1,6,16.5,-83.4,15.8,-83.1,tropical storm,0,45,999,,,10
Michelle-2001,Michelle,11/1/2001 12:00,2001,11,1,12,16.8,-83.6,16.5,-83.4,tropical storm,0,50,995,,,11
Michelle-2001,Michelle,11/1/2001 18:00,2001,11,1,18,17,-83.8,16.8,-83.6,tropical storm,0,50,993,,,12
Michelle-2001,Michelle,11/2/2001 0:00,2001,11,2,0,17.3,-83.9,17,-83.8,tropical storm,0,55,991,,,13
Michelle-2001,Michelle,11/2/2001 6:00,2001,11,2,6,17.5,-83.9,17.3,-83.9,tropical storm,0,60,988,,,14
Michelle-2001,Michelle,11/2/2001 12:00,2001,11,2,12,17.8,-84,17.5,-83.9,hurricane,1,70,979,,,15
Michelle-2001,Michelle,11/2/2001 18:00,2001,11,2,18,18,-84,17.8,-84,hurricane,1,80,969,,,16
Michelle-2001,Michelle,11/3/2001 0:00,2001,11,3,0,18.5,-84,18,-84,hurricane,2,90,957,,,17
Michelle-2001,Michelle,11/3/2001 6:00,2001,11,3,6,18.8,-84.3,18.5,-84,hurricane,3,105,942,,,18
Michelle-2001,Michelle,11/3/2001 12:00,2001,11,3,12,18.9,-84.3,18.8,-84.3,hurricane,4,115,937,,,19
Michelle-2001,Michelle,11/3/2001 18:00,2001,11,3,18,19.3,-84.1,18.9,-84.3,hurricane,3,110,934,,,20
Michelle-2001,Michelle,11/3/2001 21:00,2001,11,3,21,19.4,-83.9,19.3,-84.1,hurricane,3,110,933,,,21
Michelle-2001,Michelle,11/4/2001 0:00,2001,11,4,0,19.7,-83.7,19.4,-83.9,hurricane,4,115,938,,,22
Michelle-2001,Michelle,11/4/2001 6:00,2001,11,4,6,20.1,-83.3,19.7,-83.7,hurricane,4,120,944,,,23
Michelle-2001,Michelle,11/4/2001 12:00,2001,11,4,12,20.8,-82.5,20.1,-83.3,hurricane,4,120,947,,,24
Michelle-2001,Michelle,11/4/2001 18:00,2001,11,4,18,21.5,-81.8,20.8,-82.5,hurricane,4,120,949,,,25
Michelle-2001,Michelle,11/4/2001 23:00,2001,11,4,23,22.1,-81.2,21.5,-81.8,hurricane,4,115,950,,,26
Michelle-2001,Michelle,11/5/2001 0:00,2001,11,5,0,22.3,-80.9,22.1,-81.2,hurricane,3,105,953,,,27
Michelle-2001,Michelle,11/5/2001 6:00,2001,11,5,6,23.1,-79.7,22.3,-80.9,hurricane,1,80,972,,,28
Michelle-2001,Michelle,11/5/2001 12:00,2001,11,5,12,24.3,-78,23.1,-79.7,hurricane,1,80,974,,,29
Michelle-2001,Michelle,11/5/2001 18:00,2001,11,5,18,25.4,-76.4,24.3,-78,hurricane,1,75,980,,,30
Noel-2001,Noel,11/5/2001 12:00,2001,11,5,12,37.8,-50.3,37.8,-50.3,hurricane,1,65,986,,,0
Noel-2001,Noel,11/5/2001 18:00,2001,11,5,18,38.8,-50.2,37.8,-50.3,hurricane,1,65,986,,,1
Noel-2001,Noel,11/6/2001 0:00,2001,11,6,0,39.7,-49.7,38.8,-50.2,tropical storm,0,60,990,,,2
Noel-2001,Noel,11/6/2001 6:00,2001,11,6,6,41.3,-49.2,39.7,-49.7,tropical storm,0,55,994,,,3
Olga-2001,Olga,11/24/2001 12:00,2001,11,24,12,29.5,-49.8,29.5,-49.8,tropical storm,0,50,989,,,0
Olga-2001,Olga,11/24/2001 18:00,2001,11,24,18,30.3,-49.5,29.5,-49.8,tropical storm,0,50,989,,,1
Olga-2001,Olga,11/25/2001 0:00,2001,11,25,0,31.3,-50.6,30.3,-49.5,tropical storm,0,50,989,,,2
Olga-2001,Olga,11/25/2001 6:00,2001,11,25,6,31.8,-52,31.3,-50.6,tropical storm,0,50,989,,,3
Olga-2001,Olga,11/25/2001 12:00,2001,11,25,12,31.7,-53.5,31.8,-52,tropical storm,0,55,989,,,4
Olga-2001,Olga,11/25/2001 18:00,2001,11,25,18,30.8,-55,31.7,-53.5,tropical storm,0,60,987,,,5
Olga-2001,Olga,11/26/2001 0:00,2001,11,26,0,30.3,-55.3,30.8,-55,tropical storm,0,60,979,,,6
Olga-2001,Olga,11/26/2001 6:00,2001,11,26,6,30.1,-55.6,30.3,-55.3,tropical storm,0,60,979,,,7
Olga-2001,Olga,11/26/2001 12:00,2001,11,26,12,30.6,-55.9,30.1,-55.6,hurricane,1,65,979,,,8
Olga-2001,Olga,11/26/2001 18:00,2001,11,26,18,31.1,-56,30.6,-55.9,hurricane,1,65,977,,,9
Olga-2001,Olga,11/27/2001 0:00,2001,11,27,0,32.1,-56.2,31.1,-56,hurricane,1,75,975,,,10
Olga-2001,Olga,11/27/2001 6:00,2001,11,27,6,32.6,-57,32.1,-56.2,hurricane,1,80,973,,,11
Olga-2001,Olga,11/27/2001 12:00,2001,11,27,12,31.5,-57.2,32.6,-57,hurricane,1,80,974,,,12
Olga-2001,Olga,11/27/2001 18:00,2001,11,27,18,32,-56,31.5,-57.2,hurricane,1,75,975,,,13
Olga-2001,Olga,11/28/2001 0:00,2001,11,28,0,32.3,-55.8,32,-56,hurricane,1,75,975,,,14
Olga-2001,Olga,11/28/2001 6:00,2001,11,28,6,32.6,-55.7,32.3,-55.8,hurricane,1,75,975,,,15
Olga-2001,Olga,11/28/2001 12:00,2001,11,28,12,32.4,-56.2,32.6,-55.7,hurricane,1,75,977,,,16
Olga-2001,Olga,11/28/2001 18:00,2001,11,28,18,31.4,-57,32.4,-56.2,hurricane,1,70,979,,,17
Olga-2001,Olga,11/29/2001 0:00,2001,11,29,0,30.3,-57.6,31.4,-57,hurricane,1,65,987,,,18
Olga-2001,Olga,11/29/2001 6:00,2001,11,29,6,29.3,-58.7,30.3,-57.6,tropical storm,0,60,990,,,19
Olga-2001,Olga,11/29/2001 12:00,2001,11,29,12,28.4,-60.1,29.3,-58.7,tropical storm,0,60,992,,,20
Olga-2001,Olga,11/29/2001 18:00,2001,11,29,18,27.3,-61.8,28.4,-60.1,tropical storm,0,55,994,,,21
Olga-2001,Olga,11/30/2001 0:00,2001,11,30,0,26.2,-63.2,27.3,-61.8,tropical storm,0,45,998,,,22
Olga-2001,Olga,11/30/2001 6:00,2001,11,30,6,25.3,-64.7,26.2,-63.2,tropical storm,0,35,1001,,,23
Olga-2001,Olga,11/30/2001 12:00,2001,11,30,12,24.5,-66.2,25.3,-64.7,tropical depression,-1,30,1003,,,24
Olga-2001,Olga,11/30/2001 18:00,2001,11,30,18,23.7,-67.1,24.5,-66.2,tropical depression,-1,30,1004,,,25
Olga-2001,Olga,12/1/2001 0:00,2001,12,1,0,23.4,-67.7,23.7,-67.1,tropical depression,-1,30,1004,,,26
Olga-2001,Olga,12/1/2001 6:00,2001,12,1,6,23.1,-68,23.4,-67.7,tropical depression,-1,30,1005,,,27
Olga-2001,Olga,12/1/2001 12:00,2001,12,1,12,22.8,-68.3,23.1,-68,tropical depression,-1,30,1004,,,28
Olga-2001,Olga,12/1/2001 18:00,2001,12,1,18,23,-68.6,22.8,-68.3,tropical depression,-1,30,1004,,,29
Olga-2001,Olga,12/2/2001 0:00,2001,12,2,0,23.4,-68.9,23,-68.6,tropical storm,0,35,1003,,,30
Olga-2001,Olga,12/2/2001 6:00,2001,12,2,6,24.3,-68.9,23.4,-68.9,tropical storm,0,35,1003,,,31
Olga-2001,Olga,12/2/2001 12:00,2001,12,2,12,25.5,-69.2,24.3,-68.9,tropical storm,0,40,1001,,,32
Olga-2001,Olga,12/2/2001 18:00,2001,12,2,18,26.4,-69.5,25.5,-69.2,tropical storm,0,40,1001,,,33
Olga-2001,Olga,12/3/2001 0:00,2001,12,3,0,27,-69.7,26.4,-69.5,tropical storm,0,35,1004,,,34
Olga-2001,Olga,12/3/2001 6:00,2001,12,3,6,27.4,-69.9,27,-69.7,tropical storm,0,35,1005,,,35
Olga-2001,Olga,12/3/2001 12:00,2001,12,3,12,27.8,-69.9,27.4,-69.9,tropical storm,0,35,1005,,,36
Olga-2001,Olga,12/3/2001 18:00,2001,12,3,18,27.7,-69.6,27.8,-69.9,tropical storm,0,35,1005,,,37
Olga-2001,Olga,12/4/2001 0:00,2001,12,4,0,27.7,-69.1,27.7,-69.6,tropical depression,-1,30,1006,,,38
Olga-2001,Olga,12/4/2001 6:00,2001,12,4,6,27.8,-68.2,27.7,-69.1,tropical depression,-1,30,1006,,,39
Olga-2001,Olga,12/4/2001 12:00,2001,12,4,12,27.8,-68,27.8,-68.2,tropical depression,-1,30,1006,,,40
Olga-2001,Olga,12/4/2001 18:00,2001,12,4,18,27,-67.4,27.8,-68,tropical depression,-1,30,1006,,,41
Arthur-2002,Arthur,7/14/2002 18:00,2002,7,14,18,34.3,-76.8,34.3,-76.8,tropical depression,-1,30,1009,,,0
Arthur-2002,Arthur,7/15/2002 0:00,2002,7,15,0,35,-75.1,34.3,-76.8,tropical depression,-1,30,1008,,,1
Arthur-2002,Arthur,7/15/2002 6:00,2002,7,15,6,35.5,-73.3,35,-75.1,tropical storm,0,35,1006,,,2
Arthur-2002,Arthur,7/15/2002 12:00,2002,7,15,12,36.1,-71,35.5,-73.3,tropical storm,0,45,1004,,,3
Arthur-2002,Arthur,7/15/2002 18:00,2002,7,15,18,36.8,-68.2,36.1,-71,tropical storm,0,45,1002,,,4
Arthur-2002,Arthur,7/16/2002 0:00,2002,7,16,0,37.9,-65.1,36.8,-68.2,tropical storm,0,50,1000,,,5
Arthur-2002,Arthur,7/16/2002 6:00,2002,7,16,6,38.6,-61.7,37.9,-65.1,tropical storm,0,50,998,,,6
Arthur-2002,Arthur,7/16/2002 12:00,2002,7,16,12,40.5,-57.9,38.6,-61.7,tropical storm,0,50,998,,,7
Arthur-2002,Arthur,7/16/2002 18:00,2002,7,16,18,42.5,-54.5,40.5,-57.9,tropical storm,0,50,997,,,8
Cristobal-2002,Cristobal,8/5/2002 18:00,2002,8,5,18,32,-77.2,32,-77.2,tropical depression,-1,30,1008,,,0
Cristobal-2002,Cristobal,8/6/2002 0:00,2002,8,6,0,31.5,-77.1,32,-77.2,tropical depression,-1,30,1004,,,1
Cristobal-2002,Cristobal,8/6/2002 6:00,2002,8,6,6,31.1,-77,31.5,-77.1,tropical depression,-1,30,1004,,,2
Cristobal-2002,Cristobal,8/6/2002 12:00,2002,8,6,12,30.7,-76.6,31.1,-77,tropical depression,-1,30,1004,,,3
Cristobal-2002,Cristobal,8/6/2002 18:00,2002,8,6,18,30.4,-76.4,30.7,-76.6,tropical storm,0,35,1002,,,4
Cristobal-2002,Cristobal,8/7/2002 0:00,2002,8,7,0,30.1,-76.2,30.4,-76.4,tropical storm,0,40,999,,,5
Cristobal-2002,Cristobal,8/7/2002 6:00,2002,8,7,6,29.7,-76.2,30.1,-76.2,tropical storm,0,40,999,,,6
Cristobal-2002,Cristobal,8/7/2002 12:00,2002,8,7,12,29.4,-76,29.7,-76.2,tropical storm,0,40,999,,,7
Cristobal-2002,Cristobal,8/7/2002 18:00,2002,8,7,18,29.7,-75.7,29.4,-76,tropical storm,0,40,1000,,,8
Cristobal-2002,Cristobal,8/8/2002 0:00,2002,8,8,0,29.7,-75.3,29.7,-75.7,tropical storm,0,45,1000,,,9
Cristobal-2002,Cristobal,8/8/2002 6:00,2002,8,8,6,29.7,-74.9,29.7,-75.3,tropical storm,0,45,1000,,,10
Cristobal-2002,Cristobal,8/8/2002 12:00,2002,8,8,12,29.9,-74,29.7,-74.9,tropical storm,0,45,1003,,,11
Cristobal-2002,Cristobal,8/8/2002 18:00,2002,8,8,18,31,-72,29.9,-74,tropical storm,0,45,1008,,,12
Edouard-2002,Edouard,9/1/2002 18:00,2002,9,1,18,29.2,-78.8,29.2,-78.8,tropical depression,-1,30,1013,,,0
Edouard-2002,Edouard,9/2/2002 0:00,2002,9,2,0,29.7,-79.1,29.2,-78.8,tropical depression,-1,30,1011,,,1
Edouard-2002,Edouard,9/2/2002 6:00,2002,9,2,6,30.1,-79.7,29.7,-79.1,tropical storm,0,35,1007,,,2
Edouard-2002,Edouard,9/2/2002 12:00,2002,9,2,12,30.4,-79.6,30.1,-79.7,tropical storm,0,35,1007,,,3
Edouard-2002,Edouard,9/2/2002 18:00,2002,9,2,18,30.5,-79,30.4,-79.6,tropical storm,0,35,1005,,,4
Edouard-2002,Edouard,9/3/2002 0:00,2002,9,3,0,30.5,-78.6,30.5,-79,tropical storm,0,35,1003,,,5
Edouard-2002,Edouard,9/3/2002 6:00,2002,9,3,6,30.4,-78.5,30.5,-78.6,tropical storm,0,35,1003,,,6
Edouard-2002,Edouard,9/3/2002 12:00,2002,9,3,12,30.4,-78.4,30.4,-78.5,tropical storm,0,55,1002,,,7
Edouard-2002,Edouard,9/3/2002 18:00,2002,9,3,18,30,-79,30.4,-78.4,tropical storm,0,45,1004,,,8
Edouard-2002,Edouard,9/4/2002 0:00,2002,9,4,0,29.9,-79.1,30,-79,tropical storm,0,40,1005,,,9
Edouard-2002,Edouard,9/4/2002 6:00,2002,9,4,6,29.9,-79.5,29.9,-79.1,tropical storm,0,35,1002,,,10
Edouard-2002,Edouard,9/4/2002 12:00,2002,9,4,12,29.9,-79.8,29.9,-79.5,tropical storm,0,35,1006,,,11
Edouard-2002,Edouard,9/4/2002 18:00,2002,9,4,18,29.7,-80.5,29.9,-79.8,tropical storm,0,35,1009,,,12
Edouard-2002,Edouard,9/5/2002 0:00,2002,9,5,0,29.4,-81,29.7,-80.5,tropical storm,0,35,1008,,,13
Edouard-2002,Edouard,9/5/2002 0:00,2002,9,5,0,29.4,-81.1,29.7,-80.5,tropical storm,0,35,1009,,,14
Edouard-2002,Edouard,9/5/2002 6:00,2002,9,5,6,29.2,-81.6,29.4,-81.1,tropical depression,-1,25,1011,,,15
Edouard-2002,Edouard,9/5/2002 12:00,2002,9,5,12,28.9,-82.4,29.2,-81.6,tropical depression,-1,20,1011,,,16
Edouard-2002,Edouard,9/5/2002 18:00,2002,9,5,18,28.6,-83.4,28.9,-82.4,tropical depression,-1,20,1011,,,17
Edouard-2002,Edouard,9/6/2002 0:00,2002,9,6,0,28.4,-83.9,28.6,-83.4,tropical depression,-1,20,1009,,,18
Edouard-2002,Edouard,9/6/2002 6:00,2002,9,6,6,28.3,-84.7,28.4,-83.9,tropical depression,-1,20,1010,,,19
Edouard-2002,Edouard,9/6/2002 12:00,2002,9,6,12,28.5,-86,28.3,-84.7,tropical depression,-1,20,1008,,,20
Fay-2002,Fay,9/5/2002 18:00,2002,9,5,18,28,-93.8,28,-93.8,tropical depression,-1,30,1009,,,0
Fay-2002,Fay,9/6/2002 0:00,2002,9,6,0,27.8,-93.9,28,-93.8,tropical storm,0,35,1006,,,1
Fay-2002,Fay,9/6/2002 6:00,2002,9,6,6,27.6,-94.1,27.8,-93.9,tropical storm,0,45,1005,,,2
Fay-2002,Fay,9/6/2002 12:00,2002,9,6,12,27.7,-94.5,27.6,-94.1,tropical storm,0,50,1001,,,3
Fay-2002,Fay,9/6/2002 18:00,2002,9,6,18,27.8,-94.7,27.7,-94.5,tropical storm,0,50,999,,,4
Fay-2002,Fay,9/7/2002 0:00,2002,9,7,0,27.9,-95,27.8,-94.7,tropical storm,0,50,998,,,5
Fay-2002,Fay,9/7/2002 6:00,2002,9,7,6,28.1,-95.6,27.9,-95,tropical storm,0,50,999,,,6
Fay-2002,Fay,9/7/2002 9:00,2002,9,7,9,28.5,-96.3,28.1,-95.6,tropical storm,0,50,999,,,7
Fay-2002,Fay,9/7/2002 12:00,2002,9,7,12,29.1,-96.9,28.5,-96.3,tropical depression,-1,30,1002,,,8
Fay-2002,Fay,9/7/2002 18:00,2002,9,7,18,28.9,-98.5,29.1,-96.9,tropical depression,-1,25,1002,,,9
Fay-2002,Fay,9/8/2002 0:00,2002,9,8,0,28.9,-98.9,28.9,-98.5,tropical depression,-1,20,1003,,,10
AL072002-2002,AL072002,9/7/2002 12:00,2002,9,7,12,24.3,-47.5,24.3,-47.5,tropical depression,-1,30,1013,,,0
AL072002-2002,AL072002,9/7/2002 18:00,2002,9,7,18,24.5,-48.2,24.3,-47.5,tropical depression,-1,30,1014,,,1
AL072002-2002,AL072002,9/8/2002 0:00,2002,9,8,0,24.5,-49.1,24.5,-48.2,tropical depression,-1,30,1015,,,2
AL072002-2002,AL072002,9/8/2002 6:00,2002,9,8,6,24.5,-50.2,24.5,-49.1,tropical depression,-1,25,1016,,,3
AL072002-2002,AL072002,9/8/2002 12:00,2002,9,8,12,24.4,-51.3,24.5,-50.2,tropical depression,-1,25,1016,,,4
Gustav-2002,Gustav,9/10/2002 12:00,2002,9,10,12,33.7,-75.4,33.7,-75.4,tropical storm,0,50,987,,,0
Gustav-2002,Gustav,9/10/2002 18:00,2002,9,10,18,35,-75.4,33.7,-75.4,tropical storm,0,55,985,,,1
Gustav-2002,Gustav,9/11/2002 0:00,2002,9,11,0,35.5,-74.7,35,-75.4,tropical storm,0,55,983,,,2
Gustav-2002,Gustav,9/11/2002 6:00,2002,9,11,6,36.8,-73,35.5,-74.7,tropical storm,0,60,977,,,3
Gustav-2002,Gustav,9/11/2002 12:00,2002,9,11,12,38,-70.8,36.8,-73,hurricane,1,70,971,,,4
Gustav-2002,Gustav,9/11/2002 18:00,2002,9,11,18,40.3,-66.8,38,-70.8,hurricane,2,85,964,,,5
Gustav-2002,Gustav,9/12/2002 0:00,2002,9,12,0,43.1,-62.8,40.3,-66.8,hurricane,1,80,962,,,6
Gustav-2002,Gustav,9/12/2002 4:00,2002,9,12,4,45.3,-60.8,43.1,-62.8,hurricane,1,80,960,,,7
Gustav-2002,Gustav,9/12/2002 4:00,2002,9,12,4,45.6,-60.4,43.1,-62.8,hurricane,1,80,960,,,8
Gustav-2002,Gustav,9/12/2002 6:00,2002,9,12,6,46.5,-59.6,45.6,-60.4,hurricane,1,75,960,,,9
Gustav-2002,Gustav,9/12/2002 9:00,2002,9,12,9,47.6,-58.6,46.5,-59.6,hurricane,1,65,963,,,10
Hanna-2002,Hanna,9/12/2002 0:00,2002,9,12,0,26.3,-86.6,26.3,-86.6,tropical depression,-1,30,1001,,,0
Hanna-2002,Hanna,9/12/2002 6:00,2002,9,12,6,26.7,-86.4,26.3,-86.6,tropical storm,0,35,1001,,,1
Hanna-2002,Hanna,9/12/2002 12:00,2002,9,12,12,27,-86.7,26.7,-86.4,tropical storm,0,35,1001,,,2
Hanna-2002,Hanna,9/12/2002 18:00,2002,9,12,18,27.1,-87.5,27,-86.7,tropical storm,0,35,1001,,,3
Hanna-2002,Hanna,9/13/2002 0:00,2002,9,13,0,26.7,-88,27.1,-87.5,tropical storm,0,35,1001,,,4
Hanna-2002,Hanna,9/13/2002 6:00,2002,9,13,6,26.9,-88.8,26.7,-88,tropical storm,0,40,1002,,,5
Hanna-2002,Hanna,9/13/2002 12:00,2002,9,13,12,27.4,-89.3,26.9,-88.8,tropical storm,0,45,1002,,,6
Hanna-2002,Hanna,9/13/2002 18:00,2002,9,13,18,27.7,-89.3,27.4,-89.3,tropical storm,0,45,1003,,,7
Hanna-2002,Hanna,9/14/2002 0:00,2002,9,14,0,28,-89.2,27.7,-89.3,tropical storm,0,50,1001,,,8
Hanna-2002,Hanna,9/14/2002 6:00,2002,9,14,6,28.7,-89.1,28,-89.2,tropical storm,0,50,1003,,,9
Hanna-2002,Hanna,9/14/2002 8:00,2002,9,14,8,29.1,-89.1,28.7,-89.1,tropical storm,0,50,1003,,,10
Hanna-2002,Hanna,9/14/2002 12:00,2002,9,14,12,30,-88.8,29.1,-89.1,tropical storm,0,50,1003,,,11
Hanna-2002,Hanna,9/14/2002 15:00,2002,9,14,15,30.4,-88.4,30,-88.8,tropical storm,0,50,1002,,,12
Hanna-2002,Hanna,9/14/2002 18:00,2002,9,14,18,30.8,-88,30.4,-88.4,tropical depression,-1,30,1005,,,13
Hanna-2002,Hanna,9/15/2002 0:00,2002,9,15,0,31.5,-87,30.8,-88,tropical depression,-1,20,1009,,,14
Hanna-2002,Hanna,9/15/2002 6:00,2002,9,15,6,32,-86,31.5,-87,tropical depression,-1,20,1011,,,15
Hanna-2002,Hanna,9/15/2002 12:00,2002,9,15,12,33,-85,32,-86,tropical depression,-1,20,1014,,,16
Isidore-2002,Isidore,9/14/2002 18:00,2002,9,14,18,10,-60.5,10,-60.5,tropical depression,-1,25,1009,,,0
Isidore-2002,Isidore,9/15/2002 0:00,2002,9,15,0,10.2,-62.4,10,-60.5,tropical depression,-1,25,1009,,,1
Isidore-2002,Isidore,9/15/2002 6:00,2002,9,15,6,10.6,-64.3,10.2,-62.4,tropical depression,-1,25,1009,,,2
Isidore-2002,Isidore,9/15/2002 12:00,2002,9,15,12,11.2,-66.4,10.6,-64.3,tropical depression,-1,25,1009,,,3
